datetime,airtemp.c,rh.percent,ws_ms,winddir_deg
4/21/2019 07:45,9.26,83,0.552,215.7
4/21/2019 08:00,9.82,78.7,0.214,296.2
4/21/2019 08:15,10.32,75.51,0,181
4/21/2019 08:30,10.6,75.89,0,304.5
4/21/2019 08:45,10.3,75.42,0.732,302.1
4/21/2019 09:00,10.18,77.63,0.846,307.5
4/21/2019 09:15,10.4,76.43,1.159,24.79
4/21/2019 09:30,10.46,76.17,1.183,194.3
4/21/2019 09:45,10.62,73.47,0.841,249.8
4/21/2019 10:00,11.18,71.13,0.568,227.6
4/21/2019 10:15,12.6,62.77,0.387,194.7
4/21/2019 10:30,11.98,63.16,1.023,0.076
4/21/2019 10:45,13,58.38,0.974,21.55
4/21/2019 11:00,12.44,61.08,1.368,321.9
4/21/2019 11:15,13.56,56.48,0.621,86.5
4/21/2019 11:30,15.74,49.18,0.548,64.81
4/21/2019 11:45,15.05,51.74,0.479,180.8
4/21/2019 12:00,13.94,56.63,0.959,351.6
4/21/2019 12:15,13.32,58.97,1.128,337.3
4/21/2019 12:30,13.1,58.7,1.303,184
4/21/2019 12:45,13.36,58.85,1.038,276.7
4/21/2019 13:00,13.54,58.05,1.423,303.7
4/21/2019 13:15,13.82,57.97,1.303,309.1
4/21/2019 13:30,14.31,56.37,1.473,310.6
4/21/2019 13:45,14.46,54.56,1.292,123.9
4/21/2019 14:00,14.76,53.39,0.972,203.5
4/21/2019 14:15,14.56,53.73,1.341,79.44
4/21/2019 14:30,14.78,55.07,1.254,231.9
4/21/2019 14:45,15.02,52.74,0.982,39
4/21/2019 15:00,14.6,54.17,1.217,331.9
4/21/2019 15:15,16.32,49.31,1.108,326.3
4/21/2019 15:30,16.42,46.77,1.101,251.6
4/21/2019 15:45,16.56,46.59,1.541,314.8
4/21/2019 16:00,16.82,43.83,0.911,0.076
4/21/2019 16:15,17.24,42.89,0.881,260.3
4/21/2019 16:30,16.58,44.34,1.789,264.9
4/21/2019 16:45,16.32,43.81,1.428,336.5
4/21/2019 17:00,16.96,45.44,1.688,351.5
4/21/2019 17:15,16.95,42.83,1.099,329.1
4/21/2019 17:30,16.62,44.31,1.033,285.9
4/21/2019 17:45,16.28,45.85,1.515,4.361
4/21/2019 18:00,16.23,46.1,1.641,321.5
4/21/2019 18:15,16.22,47.21,2.011,311.5
4/21/2019 18:30,15.76,47.3,2.068,320
4/21/2019 18:45,15.52,49.38,1.753,338.6
4/21/2019 19:00,15.43,50.62,1.793,312
4/21/2019 19:15,15.34,51.55,1.384,316.5
4/21/2019 19:30,14.96,54,1.348,303.2
4/21/2019 19:45,14.6,56.24,1.741,289.5
4/21/2019 20:00,14.28,58.1,1.483,310.6
4/21/2019 20:15,14.02,58.27,1.602,286.8
4/21/2019 20:30,13.82,59.14,1.488,316.6
4/21/2019 20:45,13.6,59.86,1.409,312.9
4/21/2019 21:00,13.48,59.72,1.49,269.6
4/21/2019 21:15,13.26,60.97,1.451,310.4
4/21/2019 21:30,12.78,64.54,0.745,274.4
4/21/2019 21:45,12.44,64.3,0.951,288.5
4/21/2019 22:00,12.18,64.38,1.566,299.9
4/21/2019 22:15,11.9,65.33,1.433,302.9
4/21/2019 22:30,11.48,67.53,1.253,299.9
4/21/2019 22:45,11.26,68.2,0.952,273
4/21/2019 23:00,11.18,68.51,1.739,309.7
4/21/2019 23:15,10.88,70.01,1.132,313.4
4/21/2019 23:30,10.6,71.08,0.992,283.7
4/21/2019 23:45,10.46,72.6,0.61,269.2
4/22/2019 00:00,10.18,74.13,0,289.1
4/22/2019 00:15,9.8,76.49,0,282.2
4/22/2019 00:30,9.59,75.91,0,319.3
4/22/2019 00:45,9.68,73.66,0,341.9
4/22/2019 01:00,9.36,76.03,0,277.4
4/22/2019 01:15,9.12,77.59,0,271.5
4/22/2019 01:30,9,77.84,0,260.6
4/22/2019 01:45,8.77,80.4,0,292.5
4/22/2019 02:00,8.72,81.5,0,299.1
4/22/2019 02:15,8.74,81.3,0.798,303.2
4/22/2019 02:30,8.5,82.4,0,271
4/22/2019 02:45,8.52,82.3,0.332,291.8
4/22/2019 03:00,8.28,83.8,0,275.1
4/22/2019 03:15,7.717,87.5,0,275.1
4/22/2019 03:30,7.439,90.7,0,253.6
4/22/2019 03:45,7.456,90.2,0,254.2
4/22/2019 04:00,7.297,91.5,0,254.2
4/22/2019 04:15,6.959,92.9,0,254.2
4/22/2019 04:30,6.936,94.3,0,254.1
4/22/2019 04:45,6.754,93.8,0,254.2
4/22/2019 05:00,6.554,95.2,0,254.3
4/22/2019 05:15,6.435,95.6,0,254.3
4/22/2019 05:30,6.495,96.1,0,254.2
4/22/2019 05:45,6.615,93.6,0,254.2
4/22/2019 06:00,6.468,96,0,282.9
4/22/2019 06:15,6.478,95.7,0,279.9
4/22/2019 06:30,6.378,96.3,0,279.9
4/22/2019 06:45,6.897,94.4,0,78.98
4/22/2019 07:00,7.159,92.1,0,263.5
4/22/2019 07:15,9.03,84.8,0,81.6
4/22/2019 07:30,8.9,85.1,0.347,81.8
4/22/2019 07:45,8.94,83.9,0,89.8
4/22/2019 08:00,8.66,85.5,0,125.3
4/22/2019 08:15,8.64,85.2,0.213,117.5
4/22/2019 08:30,8.98,83.7,0.243,88.2
4/22/2019 08:45,9.56,80.6,0.638,72.6
4/22/2019 09:00,9.86,79.9,0.576,66.57
4/22/2019 09:15,10.18,76.35,1.178,92.2
4/22/2019 09:30,10.7,74.65,0.68,11.34
4/22/2019 09:45,10.98,73.04,0.658,32.2
4/22/2019 10:00,12.33,67.11,1.193,75.76
4/22/2019 10:15,12.02,69.85,1.274,45.96
4/22/2019 10:30,12.56,67.75,1.543,51.07
4/22/2019 10:45,12.8,66.35,2.293,54.38
4/22/2019 11:00,14.3,61.33,1.628,49.86
4/22/2019 11:15,14.37,60.54,1.865,31.15
4/22/2019 11:30,14.71,59.39,2.042,33.68
4/22/2019 11:45,15.44,57.13,1.738,25.96
4/22/2019 12:00,16.28,53.11,2.115,36.35
4/22/2019 12:15,17.88,49.06,1.228,111.2
4/22/2019 12:30,16.87,51.83,1.563,329.6
4/22/2019 12:45,18.68,43.63,1.331,130.9
4/22/2019 13:00,19.36,43.22,0.877,93.7
4/22/2019 13:15,19.04,39.96,1.522,171
4/22/2019 13:30,18.56,40.96,2.033,180
4/22/2019 13:45,18.93,40.52,1.565,13.73
4/22/2019 14:00,18.76,41.04,1.469,224.8
4/22/2019 14:15,19.64,39.03,0.97,222.1
4/22/2019 14:30,19.54,40.14,0.864,309.1
4/22/2019 14:45,19.34,41.17,1.449,327.2
4/22/2019 15:00,19,41.82,1.596,18.85
4/22/2019 15:15,18.96,42.97,1.484,271.5
4/22/2019 15:30,18.9,43.68,1.203,296.7
4/22/2019 15:45,18.46,45.37,1.603,300.4
4/22/2019 16:00,18.14,47.67,1.439,331.9
4/22/2019 16:15,18.3,47.32,1.384,309.2
4/22/2019 16:30,18.36,47.71,1.367,274
4/22/2019 16:45,18.12,48.3,1.492,289.6
4/22/2019 17:00,18.08,49.12,1.383,331.3
4/22/2019 17:15,17.82,53.78,1.902,288
4/22/2019 17:30,17.2,53.38,2.092,326.8
4/22/2019 17:45,17,59.61,1.717,273.3
4/22/2019 18:00,16.24,67.59,1.997,282.7
4/22/2019 18:15,15.56,73.06,1.713,288
4/22/2019 18:30,15.26,77.08,1.317,284.6
4/22/2019 18:45,14.98,76.8,0.962,311.2
4/22/2019 19:00,14.32,80.6,1.678,321.4
4/22/2019 19:15,14.1,82.3,1.066,323
4/22/2019 19:30,14.23,81.4,0.697,321.1
4/22/2019 19:45,14.02,82.7,0.791,308.1
4/22/2019 20:00,14.08,84.9,0.363,274.8
4/22/2019 20:15,13.86,87.5,0.499,268.7
4/22/2019 20:30,13.8,87.9,0.338,303.7
4/22/2019 20:45,13.64,87.5,0.562,255.6
4/22/2019 21:00,13.56,89.2,0.57,275.8
4/22/2019 21:15,13.44,89.9,0.888,235.9
4/22/2019 21:30,13.34,89.9,0.503,276.9
4/22/2019 21:45,13.24,91.6,0.658,313.9
4/22/2019 22:00,13.22,90.8,0.872,274
4/22/2019 22:15,13.14,91.1,0.423,307.7
4/22/2019 22:30,13.08,90.6,0.647,307.5
4/22/2019 22:45,13.12,92.1,0.647,273
4/22/2019 23:00,13.02,90.9,0.861,229.1
4/22/2019 23:15,13,92.4,0.651,307.8
4/22/2019 23:30,13.04,92.2,0.407,296
4/22/2019 23:45,13.04,92.3,0.597,303.3
4/23/2019 00:00,12.96,92.9,1.183,301
4/23/2019 00:15,12.98,93.4,0.634,303.1
4/23/2019 00:30,12.98,93.3,0.43,291.4
4/23/2019 00:45,13,93,0.252,325.4
4/23/2019 01:00,13.04,92.7,0,238.6
4/23/2019 01:15,13.1,92.2,0.288,88.7
4/23/2019 01:30,13.16,92.2,0.319,100.2
4/23/2019 01:45,13.24,91.6,0.233,181
4/23/2019 02:00,13.26,91,0.216,163.1
4/23/2019 02:15,13.29,90.4,0.224,67.49
4/23/2019 02:30,13.32,91.7,0.664,109.1
4/23/2019 02:45,13.46,90.6,0.669,79.29
4/23/2019 03:00,13.54,90.3,1.273,103
4/23/2019 03:15,13.8,85.6,1.396,116.2
4/23/2019 03:30,14.04,78,0.873,109
4/23/2019 03:45,14,77.72,1.176,123.2
4/23/2019 04:00,13.88,75.28,1.314,87.5
4/23/2019 04:15,13.8,76.65,1.455,83.9
4/23/2019 04:30,13.64,76.74,1.268,130.8
4/23/2019 04:45,13.64,76.24,1.023,114.1
4/23/2019 05:00,13.6,76.56,0.458,120.9
4/23/2019 05:15,13.56,76.9,0.255,180.3
4/23/2019 05:30,12.98,87.4,0.624,302.2
4/23/2019 05:45,12.72,91.4,0.229,318.6
4/23/2019 06:00,12.55,93.4,0,283
4/23/2019 06:15,12.54,93.4,0.378,289.1
4/23/2019 06:30,12.54,92.2,0.546,303.8
4/23/2019 06:45,12.68,92.4,0.273,315
4/23/2019 07:00,12.72,92.2,0,331.5
4/23/2019 07:15,12.82,93.6,0.478,295.7
4/23/2019 07:30,12.7,94.5,1.48,316.8
4/23/2019 07:45,12.74,94,1.533,291.6
4/23/2019 08:00,13.22,90.6,0,307.6
4/23/2019 08:15,13.84,86.5,0.26,42.28
4/23/2019 08:30,13.89,85.8,0.362,25.13
4/23/2019 08:45,14.12,82.6,0.256,123.1
4/23/2019 09:00,14.64,80.1,0.229,56.36
4/23/2019 09:15,14.72,79.68,0.423,0.485
4/23/2019 09:30,14.3,84,0.777,6.318
4/23/2019 09:45,14.46,82.4,0.799,63.11
4/23/2019 10:00,14.42,83,1.02,341.7
4/23/2019 10:15,14.32,82,1.348,348
4/23/2019 10:30,14.76,77.86,1.018,38.54
4/23/2019 10:45,15.48,74.79,0.548,304
4/23/2019 11:00,15.56,73.45,0.688,337.9
4/23/2019 11:15,16.31,70.63,0.47,41.6
4/23/2019 11:30,16.22,69.94,0.743,271.4
4/23/2019 11:45,17.24,65.01,0.853,109.6
4/23/2019 12:00,16.8,66.55,1.184,333.6
4/23/2019 12:15,16.6,67.45,1.479,286.6
4/23/2019 12:30,18.14,61.71,0.726,315.2
4/23/2019 12:45,18.46,59.08,0.677,270.7
4/23/2019 13:00,18.66,58.53,1.16,186.5
4/23/2019 13:15,20.28,53.1,0.943,48.87
4/23/2019 13:30,19.5,55.48,1.44,195.1
4/23/2019 13:45,19.84,53.53,1.298,38.65
4/23/2019 14:00,20.26,52.04,1.54,112
4/23/2019 14:15,19.26,54.33,1.013,216.8
4/23/2019 14:30,18.6,58.09,1.461,29.72
4/23/2019 14:45,18.2,60.22,2.413,20.72
4/23/2019 15:00,18.6,60.61,2.248,45.95
4/23/2019 15:15,18.34,62.49,2.645,307.7
4/23/2019 15:30,16.98,65.46,4.236,283.9
4/23/2019 15:45,16.42,66.55,3.922,297.3
4/23/2019 16:00,16.48,68.04,3.353,323.3
4/23/2019 16:15,16.06,68.22,4.198,320.6
4/23/2019 16:30,16.06,67.54,3.719,297
4/23/2019 16:45,15.87,68.15,4.14,322.4
4/23/2019 17:00,15.56,66.6,3.666,301.7
4/23/2019 17:15,15.46,66.45,4.365,303.6
4/23/2019 17:30,15.46,66.84,4.083,348.4
4/23/2019 17:45,15.4,67.22,3.883,289.9
4/23/2019 18:00,15.12,66.8,4.251,320.9
4/23/2019 18:15,14.7,68.61,4.597,286.6
4/23/2019 18:30,14.52,68.32,3.984,299.9
4/23/2019 18:45,14.3,68.07,3.836,335.2
4/23/2019 19:00,13.84,69.1,4.25,303.8
4/23/2019 19:15,13.56,69.7,3.837,307.1
4/23/2019 19:30,13.06,71.14,4.084,321.1
4/23/2019 19:45,12.66,72.31,3.833,340.3
4/23/2019 20:00,12.31,72.46,4.25,336.5
4/23/2019 20:15,12.02,73.08,4.005,306
4/23/2019 20:30,11.7,72.21,3.991,326.1
4/23/2019 20:45,11.48,71.73,4.367,274.7
4/23/2019 21:00,11.26,72.04,4.409,316.9
4/23/2019 21:15,11.2,71.15,4.288,316.3
4/23/2019 21:30,11.14,71.53,4.383,332.1
4/23/2019 21:45,10.9,70.78,4.533,323.8
4/23/2019 22:00,10.88,71.18,3.349,298
4/23/2019 22:15,10.8,69.17,3.458,313
4/23/2019 22:30,10.68,68.99,3.37,307.8
4/23/2019 22:45,10.62,69.59,2.881,289.6
4/23/2019 23:00,10.4,70.24,3.363,290.3
4/23/2019 23:15,10.2,69.68,3.218,306.5
4/23/2019 23:30,10.1,68.84,3.044,293.5
4/23/2019 23:45,10.06,66.61,3.144,304.5
4/24/2019 00:00,9.84,63.58,3.237,308.1
4/24/2019 00:15,9.8,61.86,3.163,297.6
4/24/2019 00:30,9.62,61.33,3.133,290.2
4/24/2019 00:45,9.5,61.3,3.293,280.1
4/24/2019 01:00,9.33,62.99,2.596,311.6
4/24/2019 01:15,9.1,62.1,2.823,308
4/24/2019 01:30,8.88,63.63,2.988,300.1
4/24/2019 01:45,8.6,65.14,2.553,305.7
4/24/2019 02:00,8.44,65.55,2.255,307.9
4/24/2019 02:15,8.28,66.58,1.796,297.7
4/24/2019 02:30,8.14,66.3,2.135,265.1
4/24/2019 02:45,7.978,67.02,2.012,285
4/24/2019 03:00,7.839,68.01,1.573,263.1
4/24/2019 03:15,7.737,69.44,1.338,272.6
4/24/2019 03:30,7.518,71.49,0.891,293.2
4/24/2019 03:45,7.519,70.74,0.902,287.1
4/24/2019 04:00,7.516,70.21,0.822,260.3
4/24/2019 04:15,7.477,70.51,0.977,292.1
4/24/2019 04:30,7.278,71.38,0.608,256.8
4/24/2019 04:45,7.235,71.01,0.737,317.9
4/24/2019 05:00,7.02,71.11,0.462,259.9
4/24/2019 05:15,6.937,71.89,0.563,256.3
4/24/2019 05:30,6.376,75.91,0,250.3
4/24/2019 05:45,6.058,78.81,0,250.3
4/24/2019 06:00,6.017,79.73,0,207.2
4/24/2019 06:15,6.215,77.82,0,196.3
4/24/2019 06:30,6.458,74.72,0.492,210.2
4/24/2019 06:45,6.759,71.65,0.217,205.1
4/24/2019 07:00,7.34,69,0.442,204.7
4/24/2019 07:15,7.839,65.98,0.588,267.7
4/24/2019 07:30,8.5,66.07,0.359,294
4/24/2019 07:45,8.8,68.84,0.477,310.3
4/24/2019 08:00,9.32,64.07,0.527,2.395
4/24/2019 08:15,9.34,63.3,1.041,281.8
4/24/2019 08:30,9.36,62.53,1.928,326.7
4/24/2019 08:45,9.86,60.02,1.839,328.4
4/24/2019 09:00,9.88,60.23,2.675,340.1
4/24/2019 09:15,10.64,59.48,1.988,319.8
4/24/2019 09:30,10.66,57.63,2.237,261.3
4/24/2019 09:45,10.7,57.95,2.325,296.1
4/24/2019 10:00,10.82,57.41,1.996,315.1
4/24/2019 10:15,10.92,57.16,1.819,315.2
3/15/2019 12:00,11.94,51.36,0.631,277.2
3/15/2019 12:15,11.99,52.23,0.828,341.3
3/15/2019 12:30,13.55,46.1,0.803,26.1
3/15/2019 12:45,13.23,47.86,0.646,306.5
3/15/2019 13:00,13.32,47.74,0.913,297.8
3/15/2019 13:15,13.93,43.85,0.832,207.9
3/15/2019 13:30,14.87,40.33,0.862,242.6
3/15/2019 13:45,14.65,41.22,0.995,289
3/15/2019 14:00,15.13,40.72,1.071,312.4
3/15/2019 14:15,16.01,34.81,0.858,267.1
3/15/2019 14:30,16.38,33.03,0.418,5.458
3/15/2019 14:45,15.73,29.63,0.991,320.6
3/15/2019 15:00,16.21,28.32,0.933,4.361
3/15/2019 15:15,16.34,27.8,1.295,300.8
3/15/2019 15:30,16.61,27.97,0.769,325.4
3/15/2019 15:45,16.04,27.58,1.208,345.3
3/15/2019 16:00,16.51,28.3,1.435,321.6
3/15/2019 16:15,16.47,26.83,1.334,317.4
3/15/2019 16:30,17.49,26.78,0.635,300.8
3/15/2019 16:45,17.31,25.64,0.765,243.2
3/15/2019 17:00,17.2,25.36,0.852,44.71
3/15/2019 17:15,17.53,24.61,0.304,53.94
3/15/2019 17:30,17.09,25.38,0.481,312.1
3/15/2019 17:45,17.04,24.41,0.588,32.68
3/15/2019 18:00,17.07,23.7,0.425,98.1
3/15/2019 18:15,16.68,22.79,0,294.5
3/15/2019 18:30,15.28,35.49,1.283,69.1
3/15/2019 18:45,14.62,37.66,1.993,70.13
3/15/2019 19:00,14.08,38.47,2.216,59.16
3/15/2019 19:15,13.43,39.71,2.052,70.87
3/15/2019 19:30,13.05,41.33,1.278,67.47
3/15/2019 19:45,12.35,42.58,1.636,84.5
3/15/2019 20:00,11.76,43.72,1.981,49.97
3/15/2019 20:15,11.34,45.46,1.898,76.21
3/15/2019 20:30,11.1,46.13,1.496,87.6
3/15/2019 20:45,10.84,46.98,1.701,74.76
3/15/2019 21:00,10.46,47.86,2.038,55.18
3/15/2019 21:15,10.26,48.17,1.728,77.08
3/15/2019 21:30,10.04,50.47,1.423,92.6
3/15/2019 21:45,9.84,49.55,0.988,107.5
3/15/2019 22:00,9.57,51.71,1.158,47.38
3/15/2019 22:15,9.5,50.96,1.305,100.6
3/15/2019 22:30,9.32,50.92,1.439,71.81
3/15/2019 22:45,9.18,51.94,2.114,97.1
3/15/2019 23:00,9.1,53.33,1.533,107.6
3/15/2019 23:15,9.02,53.24,1.683,113.4
3/15/2019 23:30,8.94,53.36,1.365,83.9
3/15/2019 23:45,8.8,53.4,1.268,70.66
3/16/2019 00:00,8.62,53.34,1.139,28.91
3/16/2019 00:15,8.48,54.29,1.044,67.57
3/16/2019 00:30,8.24,54.64,0.568,116.9
3/16/2019 00:45,7.941,56.15,0.261,84.1
3/16/2019 01:00,7.66,57.56,0,99.8
3/16/2019 01:15,7.541,59.07,0,96.3
3/16/2019 01:30,7.602,57.9,0.388,103.5
3/16/2019 01:45,7.779,57.38,0.483,130.5
3/16/2019 02:00,7.941,57.36,0.642,146.8
3/16/2019 02:15,7.578,59.14,0.232,153.1
3/16/2019 02:30,7.419,60.17,0.41,126.9
3/16/2019 02:45,7.462,59.96,0.778,99.7
3/16/2019 03:00,7.342,60.38,0.537,127.1
3/16/2019 03:15,7.22,60.78,0.401,137.5
3/16/2019 03:30,7.16,61.38,0.404,128.8
3/16/2019 03:45,7.157,61,0.708,172.6
3/16/2019 04:00,6.997,62.65,0.639,106
3/16/2019 04:15,6.515,64.85,0,84.6
3/16/2019 04:30,5.898,68.05,0,77.6
3/16/2019 04:45,5.478,70.93,0,77.41
3/16/2019 05:00,5.657,69.51,0.213,110.8
3/16/2019 05:15,5.495,70.39,0,119.5
3/16/2019 05:30,5.319,71.36,0,205.7
3/16/2019 05:45,5.298,71.54,0,258.1
3/16/2019 06:00,5.02,72.73,0.226,216.9
3/16/2019 06:15,5.077,73.24,0,247.5
3/16/2019 06:30,5.117,73.35,0,253.3
3/16/2019 06:45,5.037,73.22,0,66.21
3/16/2019 07:00,5.137,72.6,0.214,125.8
3/16/2019 07:15,4.411,77.87,0.37,325.8
3/16/2019 07:30,4.194,78.84,0,340.5
3/16/2019 07:45,4.069,81.9,0,77.72
3/16/2019 08:00,4.278,78.54,0,280.2
3/16/2019 08:15,4.619,77.46,0,289.3
3/16/2019 08:30,5.349,74.46,0,77.02
3/16/2019 08:45,6.58,68.13,0,87.2
3/16/2019 09:00,7.277,65.44,0,93.9
3/16/2019 09:15,7.256,63.29,0.368,118.3
3/16/2019 09:30,7.519,62.57,0.795,107.8
3/16/2019 09:45,7.964,60.6,0.592,100.6
3/16/2019 10:00,8.34,59.78,1.379,69.87
3/16/2019 10:15,8.84,57.11,1.175,61.55
3/16/2019 10:30,9.74,54.43,0.916,89.9
3/16/2019 10:45,10.34,52.43,1.097,85.3
3/16/2019 11:00,10.82,50.47,0.864,62.62
3/16/2019 11:15,10.1,53.04,1.427,116.3
3/16/2019 11:30,10.89,52.09,1.149,118.6
3/16/2019 11:45,11.92,48.44,1.03,79.83
3/16/2019 12:00,12.36,47.44,0.519,57.06
3/16/2019 12:15,12.78,47.46,0.605,306.3
3/16/2019 12:30,12.25,48.31,1.367,341.1
3/16/2019 12:45,13.91,43.35,0.435,24.18
3/16/2019 13:00,14.13,42.05,0.752,114.7
3/16/2019 13:15,14.78,40.29,0.788,189.1
3/16/2019 13:30,15.58,39.12,0.708,333.4
3/16/2019 13:45,14.92,40.55,0.99,267.5
3/16/2019 14:00,14.86,39.95,1.031,209.4
3/16/2019 14:15,15.3,39.81,0.982,270
3/16/2019 14:30,15.2,38.89,1.192,318.6
3/16/2019 14:45,15.46,37.28,1.039,82.4
3/16/2019 15:00,15.92,34.03,1.122,308.5
3/16/2019 15:15,15.56,33.95,1.192,45.68
3/16/2019 15:30,15.77,33.33,1.178,39.51
3/16/2019 15:45,16.1,32.59,0.895,17.11
3/16/2019 16:00,16.41,32.09,0.613,66.52
3/16/2019 16:15,16.49,32.19,0.747,334.9
3/16/2019 16:30,16.9,31,0.43,114.6
3/16/2019 16:45,16.99,31.74,0.408,118.5
3/16/2019 17:00,16.68,33.03,0.5,154.8
3/16/2019 17:15,16.01,34.56,0.732,10.33
3/16/2019 17:30,15.66,37.14,1.196,15.76
3/16/2019 17:45,15.68,39.14,0.951,40.64
3/16/2019 18:00,15.44,37.82,1.043,68.59
3/16/2019 18:15,14.9,39.16,1.732,39.26
3/16/2019 18:30,14.42,39.5,1.967,46.74
3/16/2019 18:45,13.96,40.55,1.977,87.4
3/16/2019 19:00,13.61,41.03,1.601,81.4
3/16/2019 19:15,13.2,41.87,1.82,81.5
3/16/2019 19:30,12.86,43.31,1.815,68.29
3/16/2019 19:45,12.54,43.93,1.383,99.6
3/16/2019 20:00,12.24,45,1.112,67.45
3/16/2019 20:15,12,46.33,1.419,79.88
3/16/2019 20:30,11.6,47.13,1.804,115
3/16/2019 20:45,11.22,47.83,1.974,81.3
3/16/2019 21:00,10.86,48.69,2.175,81.2
3/16/2019 21:15,10.7,49.76,1.858,118.4
3/16/2019 21:30,10.58,49.85,1.564,92.8
3/16/2019 21:45,10.42,50.17,1.82,39.4
3/16/2019 22:00,10.32,50.35,2.007,64.74
3/16/2019 22:15,10.16,50.98,1.517,124.3
3/16/2019 22:30,10.06,50.74,1.403,113.1
3/16/2019 22:45,9.84,51.52,0.996,108.9
3/16/2019 23:00,9.54,53,0.844,88.1
3/16/2019 23:15,9.28,53.6,1.301,43.27
3/16/2019 23:30,9.04,54.31,1.27,112.5
3/16/2019 23:45,8.86,55.61,1.441,116.1
3/17/2019 00:00,8.58,56.81,0.976,130.5
3/17/2019 00:15,8.52,57.07,0.727,192.7
3/17/2019 00:30,8.48,57.28,1.178,104.8
3/17/2019 00:45,8.22,58.27,0.572,88.5
3/17/2019 01:00,8.02,59,0.438,101.1
3/17/2019 01:15,7.841,60.35,0,78.28
3/17/2019 01:30,7.479,60.68,0,60.05
3/17/2019 01:45,7.189,62.5,0.219,97.3
3/17/2019 02:00,6.941,63.13,0,113.1
3/17/2019 02:15,6.603,65.46,0,183.3
3/17/2019 02:30,6.178,69.73,0.616,297
3/17/2019 02:45,5.876,70.19,0.213,324.5
3/17/2019 03:00,5.654,70.78,0,301.3
3/17/2019 03:15,5.435,73.76,0,279.7
3/17/2019 03:30,5.074,77.91,0,223.3
3/17/2019 03:45,4.879,77.61,0,198
3/17/2019 04:00,4.451,78.68,0,110.5
3/17/2019 04:15,4.235,81.3,0,110.5
3/17/2019 04:30,4.213,80.7,0,110.4
3/17/2019 04:45,4.035,82.7,0,110.4
3/17/2019 05:00,3.773,83.7,0,110.4
3/17/2019 05:15,3.673,83.2,0,342.5
3/17/2019 05:30,3.664,83.4,0,48.27
3/17/2019 05:45,3.314,84.8,0,301.6
3/17/2019 06:00,3.132,85.8,0,281.6
3/17/2019 06:15,3.172,87.6,0,229.5
3/17/2019 06:30,2.87,90.9,0,248.6
3/17/2019 06:45,3.033,91.9,0,328.8
3/17/2019 07:00,2.913,95,0,279.9
3/17/2019 07:15,2.856,95.1,0,279.1
3/17/2019 07:30,3.169,95.6,0,279.1
3/17/2019 07:45,3.239,93.7,0,279.1
3/17/2019 08:00,3.877,92.3,0,279.1
3/17/2019 08:15,4.369,90.1,0,254.1
3/17/2019 08:30,4.861,87.3,0.271,301.3
3/17/2019 08:45,5.339,85.6,0.482,287.2
3/17/2019 09:00,5.896,84,0.636,268.3
3/17/2019 09:15,6.576,80.2,1.081,291.9
3/17/2019 09:30,7.424,74.79,0.803,300.3
3/17/2019 09:45,7.882,72.41,0.647,296.6
3/17/2019 10:00,8.42,68.04,0.717,303.4
3/17/2019 10:15,8.5,68.83,0.923,304.7
3/17/2019 10:30,9.26,65.9,0.864,293.2
3/17/2019 10:45,9.64,63.44,1.172,295.3
3/17/2019 11:00,10.65,54.9,1.223,244.7
3/17/2019 11:15,10.93,54.3,1.569,305.7
3/17/2019 11:30,11.52,53.7,1.445,255.8
3/17/2019 11:45,12.2,50.85,1.103,299.5
3/17/2019 12:00,12.7,50.01,1.206,343.3
3/17/2019 12:15,13.31,52.18,1.312,224.2
3/17/2019 12:30,14.04,46.84,1.043,322.4
3/17/2019 12:45,15.52,42.21,0.964,189.4
3/17/2019 13:00,15.95,41.38,0.773,304.4
3/17/2019 13:15,16.28,41.2,1.198,157.8
3/17/2019 13:30,16.16,43.45,1.301,242.1
3/17/2019 13:45,16.69,41.75,1.075,297.7
3/17/2019 14:00,17.2,40.66,1.139,274.5
3/17/2019 14:15,18.71,35.91,0.888,310.2
3/17/2019 14:30,18.2,36.83,1.194,284.5
3/17/2019 14:45,18.73,32.67,1.671,293.1
3/17/2019 15:00,20.3,28.22,0.814,159.5
3/17/2019 15:15,20.34,25.35,1.268,66.57
3/17/2019 15:30,19.98,26.08,1.679,64.32
3/17/2019 15:45,20.88,22.76,2.538,81.8
3/17/2019 16:00,20.84,20.26,3.637,75.03
3/17/2019 16:15,21.12,20.22,3.218,105.1
3/17/2019 16:30,21.04,20.22,3.372,68.12
3/17/2019 16:45,20.88,20.49,3.051,50.93
3/17/2019 17:00,20.32,20.31,3.576,85.3
3/17/2019 17:15,20.14,19.79,4.363,87.8
3/17/2019 17:30,19.86,20.05,4.391,101.2
3/17/2019 17:45,19.34,20.04,4.038,76.71
3/17/2019 18:00,19.05,20.51,4.664,35.22
3/17/2019 18:15,18.5,21.33,4.68,102
3/17/2019 18:30,17.94,22.25,4.208,81.3
3/17/2019 18:45,17.46,23.09,5.257,59.2
3/17/2019 19:00,17.06,24.33,4.858,59.24
3/17/2019 19:15,15.98,28.38,3.262,85
3/17/2019 19:30,14.98,31.55,1.943,83
3/17/2019 19:45,14.27,33.24,1.559,98.3
3/17/2019 20:00,13.76,34.76,1.838,98.5
3/17/2019 20:15,13.12,37.1,1.328,63.14
3/17/2019 20:30,12.54,39.57,1.611,105.5
3/17/2019 20:45,12.08,41.63,1.769,83.6
3/17/2019 21:00,11.62,43.12,1.437,78.59
